field_id,availability,stability,private,value_type,base_type,item_type,instanced,arrayed,sexed,units,main_category,encoding_id,instance_id,instance_min,instance_max,array_min,array_max,debut,version,num_participants,item_count
27400,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27401,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27402,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40094,41466
27403,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27404,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27405,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27406,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27407,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27408,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27409,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27410,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27411,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27412,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27413,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27414,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27415,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27416,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27417,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27418,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27419,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27420,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27421,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27422,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27423,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27424,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27425,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27426,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27427,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27428,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27429,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27430,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27431,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27432,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27433,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27434,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27435,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27436,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27437,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27438,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27439,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27440,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27441,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27442,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27443,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27444,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27445,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27446,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27447,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27448,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27449,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27450,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27451,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27452,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27453,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27454,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27455,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27456,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27457,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40077,41448
27458,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27459,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27460,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27461,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27462,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27463,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27464,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27465,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27466,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27467,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27468,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27469,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27470,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27471,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27472,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27473,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27474,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27475,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27476,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40094,41466
27477,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27478,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27479,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27480,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27481,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27482,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27483,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27484,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27485,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27486,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27487,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27488,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27489,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27490,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27491,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27492,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27493,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27494,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27495,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27496,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27497,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27498,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27499,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27500,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27501,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27502,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27503,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27504,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27505,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27506,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27507,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27508,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27509,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27510,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27511,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27512,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27513,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27514,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27515,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27516,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27517,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27518,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27519,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27520,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27521,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27522,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27523,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27524,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27525,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27526,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27527,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27528,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27529,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27530,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27531,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40077,41448
27532,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27533,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27534,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27535,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27536,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27537,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27538,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27539,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27540,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27541,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27542,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27543,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27544,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27545,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27546,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27547,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27548,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27549,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27550,0,2,0,31,0,0,1,0,0,mm3,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40094,41466
27551,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27552,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27553,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27554,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27555,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27556,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27557,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27558,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27559,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27560,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27561,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27562,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27563,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27564,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27565,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27566,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27567,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27568,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27569,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27570,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27571,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27572,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27573,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27574,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27575,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27576,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27577,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27578,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27579,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27580,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27581,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27582,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27583,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27584,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27585,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27586,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27587,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27588,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27589,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27590,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40091,41462
27591,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27592,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27593,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27594,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27595,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27596,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27597,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27598,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27599,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27600,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27601,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27602,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27603,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27604,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27605,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40093,41465
27606,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27607,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27608,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27609,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27610,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27611,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27612,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27613,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27614,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27615,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27616,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27617,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27618,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27619,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27620,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27621,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27622,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27623,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27624,0,2,0,31,0,0,1,0,0,mm2,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40096,41468
27625,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27626,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27627,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27628,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27629,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27630,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27631,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27632,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27633,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27634,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27635,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
27636,0,2,0,31,0,0,1,0,0,mm,197,0,2,2,3,0,0,2019-04-12,2020-01-06,40097,41469
